tweet_id,favorite,retweet
730196704625098752,4474,1716
729854734790754305,3748,1026
729838605770891264,1609,342
729823566028484608,3682,1137
729463711119904772,5361,2112
729113531270991872,1752,290
728986383096946689,2913,745
728760639972315136,4335,1556
728751179681943552,2567,621
728653952833728512,3084,957
728409960103686147,4543,1838
728387165835677696,3451,884
728046963732717569,3972,1092
728035342121635841,4202,1525
728015554473250816,3826,1002
727685679342333952,2761,581
727644517743104000,5444,1604
727524757080539137,4148,1101
727314416056803329,3085,678
727286334147182592,2853,753
727175381690781696,3619,1255
727155742655025152,3353,1209
726935089318363137,6352,2228
726887082820554753,3558,1383
726828223124897792,3333,928
726224900189511680,4118,1051
725842289046749185,6577,2442
725786712245440512,3883,1261
725729321944506368,4835,1621
725458796924002305,1311,563
724983749226668032,3462,1181
724771698126512129,2173,571
724405726123311104,4906,1529
724049859469295616,4015,1635
724046343203856385,2474,514
724004602748780546,3860,1404
723912936180330496,3626,1139
723688335806480385,7096,2664
723673163800948736,2816,820
723179728551723008,4896,1709
722974582966214656,3809,1450
722613351520608256,4619,1503
721503162398597120,4270,1660
721001180231503872,2368,559
720785406564900865,2881,704
720775346191278080,2272,578
720415127506415616,3826,1376
720389942216527872,5915,2284
720340705894408192,2646,890
720059472081784833,3584,1030
720043174954147842,4613,1842
719991154352222208,4513,1607
719704490224398336,4213,1308
719551379208073216,4680,1726
719367763014393856,2615,692
719339463458033665,4141,1130
719332531645071360,3204,868
718971898235854848,3224,989
718939241951195136,4844,1600
718631497683582976,17528,7308
718613305783398402,2273,432
718540630683709445,2257,929
718460005985447936,2524,481
718454725339934721,4539,1390
718246886998687744,1772,452
718234618122661888,3599,919
717841801130979328,2292,551
717790033953034240,2651,997
717537687239008257,5363,1681
717428917016076293,1494,409
717421804990701568,2912,766
717047459982213120,5847,1755
717009362452090881,3004,879
716802964044845056,3988,1060
716791146589110272,7805,1467
716730379797970944,1141,398
716447146686459905,12109,5367
716439118184652801,2218,194
716285507865542656,2578,973
716080869887381504,6302,1725
715928423106027520,2956,803
715758151270801409,3447,1304
715733265223708672,4329,1549
715704790270025728,2579,518
715696743237730304,3642,1182
715680795826982913,3999,1461
715360349751484417,5075,1426
715342466308784130,2816,630
715220193576927233,2238,598
715200624753819648,4797,1709
715009755312439296,3849,1117
714982300363173890,3456,943
714962719905021952,6810,3879
714957620017307648,3847,1294
714631576617938945,3044,908
714606013974974464,3374,842
714485234495041536,2472,1022
714258258790387713,2842,676
714251586676113411,3051,772
714214115368108032,2130,808
714141408463036416,4036,1291
713919462244790272,3066,730
713909862279876608,1765,494
713900603437621249,2639,668
713761197720473600,4503,1250
713411074226274305,4125,1198
713177543487135744,6701,2614
713175907180089344,4125,1344
712809025985978368,17699,6137
712717840512598017,11416,4544
712668654853337088,3854,1110
712438159032893441,4945,1434
712309440758808576,222,24
712097430750289920,3498,948
712092745624633345,2735,820
712085617388212225,3043,445
712065007010385924,2086,574
711998809858043904,0,122
711968124745228288,7485,2114
711743778164514816,2636,917
711732680602345472,8154,3734
711694788429553666,30538,16779
711652651650457602,3573,833
711363825979756544,3351,1025
711306686208872448,3079,683
711008018775851008,2768,562
710997087345876993,4253,1274
710844581445812225,2370,621
710833117892898816,2493,484
710658690886586372,2161,523
710609963652087808,4463,2173
710588934686908417,4209,1716
710296729921429505,2219,674
710283270106132480,2014,486
710272297844797440,4180,1157
710269109699739648,2214,1028
710153181850935296,2703,820
710140971284037632,2544,813
710117014656950272,5065,1800
709918798883774466,3255,1003
709901256215666688,613,95
709852847387627521,3259,1103
709566166965075968,3285,1085
709556954897764353,3046,985
709519240576036864,1396,219
709449600415961088,2039,522
709409458133323776,2444,626
709225125749587968,2227,525
709207347839836162,11518,5229
709198395643068416,2287,593
709179584944730112,1869,615
709158332880297985,1887,370
709042156699303936,4375,1495
708853462201716736,1674,597
708845821941387268,2755,813
708834316713893888,1566,459
708810915978854401,15356,6319
708738143638450176,2561,750
708711088997666817,2355,649
708479650088034305,2365,626
708469915515297792,2875,738
708400866336894977,14786,9163
708356463048204288,3327,1211
708349470027751425,2203,681
708149363256774660,4014,1422
708130923141795840,3130,788
708119489313951744,2497,902
708109389455101952,1815,507
708026248782585858,4094,1765
707995814724026368,2896,1023
707983188426153984,46,2
707969809498152960,2505,874
707776935007539200,3032,878
707741517457260545,2305,560
707738799544082433,3756,2226
707693576495472641,3149,921
707629649552134146,2380,794
707610948723478529,15764,5788
707420581654872064,2088,638
707411934438625280,2132,550
707387676719185920,3239,1155
707377100785885184,3039,986
707315916783140866,2306,587
707297311098011648,2599,717
707059547140169728,2419,623
707038192327901184,2031,725
707021089608753152,3776,1241
707014260413456384,2133,549
706904523814649856,13554,7182
706901761596989440,1900,529
706681918348251136,3054,898
706644897839910912,2371,995
706593038911545345,2002,585
706538006853918722,3223,1309
706516534877929472,2896,941
706346369204748288,3200,847
706310011488698368,19709,7200
706291001778950144,1579,440
706265994973601792,2540,857
706169069255446529,3617,2015
706166467411222528,4770,1470
706153300320784384,1373,347
705975130514706432,2883,670
705970349788291072,2953,807
705898680587526145,2205,503
705786532653883392,1810,469
705591895322394625,2942,1044
705475953783398401,2773,838
705442520700944385,4094,1476
705428427625635840,3543,1534
705239209544720384,2793,681
705223444686888960,2398,726
705102439679201280,1984,478
705066031337840642,2035,558
704871453724954624,3997,1027
704859558691414016,2091,481
704847917308362754,4737,1382
704819833553219584,2463,903
704761120771465216,6184,2662
704499785726889984,2683,914
704491224099647488,695,71
704480331685040129,3168,990
704364645503647744,7403,3254
704347321748819968,1458,316
704134088924532736,1399,414
704113298707505153,1726,524
704054845121142784,2711,846
703774238772166656,1719,408
703769065844768768,3035,1029
703631701117943808,2378,606
703611486317502464,3577,1392
703425003149250560,3528,1233
703407252292673536,2272,626
703382836347330562,3246,1041
703356393781329922,1782,350
703268521220972544,1840,496
703079050210877440,6871,2828
703041949650034688,24532,11411
702932127499816960,2387,658
702899151802126337,1493,414
702684942141153280,3008,971
702671118226825216,2033,512
702598099714314240,11418,3162
702539513671897089,2674,882
702332542343577600,2961,1398
702321140488925184,3059,959
702276748847800320,2300,699
702217446468493312,4437,1233
701981390485725185,3193,903
701952816642965504,3575,941
701889187134500865,3279,1266
701805642395348998,3154,1521
701601587219795968,1948,420
701570477911896070,2602,850
701545186879471618,2480,556
701214700881756160,11366,4675
700890391244103680,2060,514
700864154249383937,2425,567
700847567345688576,2295,453
700796979434098688,2270,868
700747788515020802,21181,8524
700518061187723268,2422,729
700505138482569216,2129,527
700462010979500032,3816,1635
700167517596164096,2454,663
700151421916807169,2075,619
700143752053182464,6983,2466
700062718104104960,2466,623
700029284593901568,1933,536
700002074055016451,3052,1217
699801817392291840,2793,860
699788877217865730,2080,475
699779630832685056,2527,1122
699775878809702401,1823,547
699691744225525762,9542,4202
699446877801091073,5560,2419
699434518667751424,2046,470
699423671849451520,1259,293
699413908797464576,1941,579
699370870310113280,1759,397
699323444782047232,2921,786
699088579889332224,2100,571
699079609774645248,2276,582
699072405256409088,2747,1086
699060279947165696,3463,1639
699036661657767936,2423,1102
698989035503689728,3099,884
698953797952008193,2510,838
698907974262222848,2359,558
698710712454139905,2293,623
698703483621523456,1337,339
698635131305795584,1205,318
698549713696649216,2162,564
698355670425473025,1715,400
698342080612007937,2093,879
698262614669991936,4436,1811
698195409219559425,15652,5488
698178924120031232,2614,682
697995514407682048,1421,309
697990423684476929,3047,1180
697943111201378304,2221,621
697881462549430272,2808,1065
697630435728322560,1613,501
697616773278015490,2909,928
697596423848730625,2802,1148
697575480820686848,1904,460
697516214579523584,1893,1008
697482927769255936,2257,612
697463031882764288,3197,1283
697270446429966336,4385,1728
697259378236399616,3066,911
697255105972801536,2865,1063
697242256848379904,2348,621
696900204696625153,2945,948
696894894812565505,2187,624
696886256886657024,4486,1640
696877980375769088,2281,647
696754882863349760,1379,330
696744641916489729,1910,844
696713835009417216,2195,590
696518437233913856,3663,1583
696490539101908992,1140,127
696488710901260288,2326,933
696405997980676096,2954,1060
696100768806522880,1796,590
695816827381944320,2787,1064
695794761660297217,2939,714
695767669421768709,1722,670
695629776980148225,4236,1910
695446424020918272,4127,1670
695409464418041856,8070,3281
695314793360662529,3373,1317
695095422348574720,2482,554
695074328191332352,2631,1003
695064344191721472,1493,533
695051054296211456,2453,727
694925794720792577,2521,832
694905863685980160,2561,850
694669722378485760,33325,13185
694356675654983680,1398,256
694352839993344000,1892,550
694342028726001664,1476,439
694329668942569472,1844,457
694206574471057408,3848,1874
694183373896572928,2736,849
694001791655137281,3171,932
693993230313091072,1751,367
693942351086120961,1636,333
693647888581312512,2500,524
693644216740769793,1272,115
693642232151285760,2375,381
693629975228977152,2277,727
693622659251335168,1429,341
693590843962331137,4691,1798
693582294167244802,1528,224
693486665285931008,1645,578
693280720173801472,3114,1134
693267061318012928,2214,737
693262851218264065,2063,456
693231807727280129,2687,680
693155686491000832,7323,2925
693109034023534592,1580,556
693095443459342336,1715,409
692919143163629568,2521,704
692905862751522816,2258,799
692901601640583168,1635,547
692894228850999298,2099,722
692828166163931137,2681,810
692752401762250755,6331,3343
692568918515392513,4060,1409
692535307825213440,2932,1244
692530551048294401,1720,373
692423280028966913,1382,201
692417313023332352,8732,3172
692187005137076224,2355,753
692158366030913536,1989,728
692142790915014657,1525,356
692041934689402880,3146,1146
692017291282812928,2694,880
691820333922455552,3695,1508
691793053716221953,7549,3866
691756958957883396,2625,899
691675652215414786,1808,464
691483041324204033,2221,508
691459709405118465,3763,1035
691444869282295808,2455,759
691416866452082688,18018,6976
691321916024623104,2405,607
691096613310316544,2784,806
691090071332753408,1612,310
690989312272396288,5493,2641
690959652130045952,3335,1126
690938899477221376,3802,1769
690932576555528194,3060,918
690735892932222976,3525,1163
690728923253055490,2019,473
690690673629138944,2170,758
690649993829576704,1209,251
690607260360429569,280,15
690597161306841088,1804,556
690400367696297985,1755,411
690374419777196032,2995,771
690360449368465409,2470,804
690348396616552449,1382,471
690248561355657216,1554,373
690021994562220032,2601,936
690015576308211712,2328,669
690005060500217858,3409,1552
689999384604450816,1316,333
689993469801164801,1359,414
689977555533848577,1277,412
689905486972461056,2277,630
689877686181715968,2824,1057
689835978131935233,2036,694
689661964914655233,3020,857
689659372465688576,9617,3515
689623661272240129,2060,586
689599056876867584,10853,5067
689557536375177216,1917,414
689517482558820352,3164,1313
689289219123089408,2086,857
689283819090870273,3042,1010
689280876073582592,1839,646
689275259254616065,1063,228
689255633275777024,2382,987
689154315265683456,2877,907
689143371370250240,1878,463
688916208532455424,2522,779
688908934925697024,1957,711
688898160958271489,1943,714
688894073864884227,2074,626
688828561667567616,1288,328
688804835492233216,896,172
688789766343622656,2071,608
688547210804498433,2423,635
688519176466644993,2168,666
688385280030670848,8628,4112
688211956440801280,2098,766
688179443353796608,1993,536
688116655151435777,2635,705
688064179421470721,1615,328
687841446767013888,5060,2274
687826841265172480,2539,1017
687818504314159109,2301,875
687807801670897665,2212,661
687732144991551489,1638,604
687704180304273409,2259,773
687664829264453632,1816,476
687494652870668288,1772,534
687480748861947905,1487,222
687476254459715584,1839,486
687460506001633280,1920,496
687399393394311168,1764,561
687317306314240000,18814,8416
687312378585812992,4052,1756
687127927494963200,5013,2068
687124485711986689,2034,466
687109925361856513,5407,2260
687102708889812993,2183,877
687096057537363968,2092,555
686947101016735744,8057,2929
686760001961103360,3263,1270
686749460672679938,3226,1328
686730991906516992,3840,1100
686683045143953408,2634,739
686618349602762752,3437,1249
686606069955735556,1764,498
686394059078897668,1614,636
686386521809772549,3028,795
686377065986265092,2066,516
686358356425093120,2015,606
686286779679375361,3746,1537
686050296934563840,2079,672
686035780142297088,1070,107
686034024800862208,2868,1047
686007916130873345,2296,367
686003207160610816,1692,565
685973236358713344,1950,479
685943807276412928,1515,539
685906723014619143,6943,2609
685681090388975616,1903,110
685667379192414208,2199,511
685663452032069632,2987,1343
685641971164143616,2710,701
685547936038666240,30621,14237
685532292383666176,2832,1055
685325112850124800,8738,3611
685321586178670592,2464,585
685315239903100929,3060,952
685307451701334016,1939,400
685268753634967552,2869,1086
685198997565345792,2155,595
685169283572338688,3814,1287
684969860808454144,2230,329
684959798585110529,6334,2837
684940049151070208,2982,948
684926975086034944,3246,421
684914660081053696,3244,1337
684902183876321280,1730,473
684880619965411328,1935,732
684830982659280897,32597,19872
684800227459624960,2534,910
684594889858887680,8250,3204
684588130326986752,3840,1289
684567543613382656,2779,1113
684538444857667585,2454,863
684481074559381504,3605,1081
684460069371654144,1834,508
684241637099323392,7538,2972
684225744407494656,1158,184
684222868335505415,3553,1247
684200372118904832,1996,950
684195085588783105,1773,460
684188786104872960,3253,1063
684177701129875456,1878,597
684147889187209216,2773,1383
684122891630342144,1872,426
684097758874210310,3823,1308
683857920510050305,3545,1025
683852578183077888,1802,317
683849932751646720,2431,861
683834909291606017,2435,1029
683828599284170753,2604,976
683773439333797890,3097,1227
683742671509258241,6010,3035
683515932363329536,6840,2642
683498322573824003,2955,882
683481228088049664,2473,913
683462770029932544,2261,623
683449695444799489,3604,1466
683391852557561860,7108,2196
683357973142474752,2692,829
683142553609318400,2661,948
683111407806746624,3165,825
683098815881154561,2018,594
683078886620553216,1868,522
683030066213818368,2012,677
682962037429899265,34046,15002
682808988178739200,1636,156
682788441537560576,2303,1026
682750546109968385,1410,400
682697186228989953,1223,336
682662431982772225,2840,995
682638830361513985,1918,537
682429480204398592,3205,1053
682406705142087680,7024,1597
682393905736888321,2090,602
682389078323662849,1554,431
682303737705140231,2847,892
682259524040966145,3840,1086
682242692827447297,2993,1051
682088079302213632,16903,8959
682059653698686977,4576,1550
682047327939461121,2963,854
682032003584274432,6111,1816
682003177596559360,2889,1378
681981167097122816,2611,931
681891461017812993,2287,753
681694085539872773,11914,3727
681679526984871937,1641,401
681654059175129088,2439,823
681610798867845120,1746,425
681579835668455424,3277,1186
681523177663676416,13259,5253
681340665377193984,1527,246
681339448655802368,8614,3727
681320187870711809,2438,676
681302363064414209,3626,1637
681297372102656000,2987,868
681281657291280384,2991,1006
681261549936340994,1337,239
681242418453299201,1374,478
681231109724700672,2252,443
681193455364796417,3441,1350
680970795137544192,2229,591
680959110691590145,4244,1834
680940246314430465,2949,945
680934982542561280,1935,399
680913438424612864,2233,569
680889648562991104,1625,331
680836378243002368,3208,1193
680805554198020098,2000,612
680801747103793152,2208,751
680798457301471234,2623,945
680609293079592961,2428,635
680583894916304897,3336,1202
680497766108381184,3927,1754
680494726643068929,1583,444
680473011644985345,2359,683
680440374763077632,1337,447
680221482581123072,1369,266
680206703334408192,2613,1060
680191257256136705,1995,447
680176173301628928,3588,1409
680161097740095489,2157,677
680145970311643136,3350,1576
680130881361686529,2127,862
680115823365742593,2516,835
680100725817409536,3331,1264
680085611152338944,11840,8215
680070545539371008,2405,784
679877062409191424,1821,588
679872969355714560,2027,601
679862121895714818,2276,562
679854723806179328,2629,1111
679844490799091713,2203,693
679828447187857408,33422,12699
679777920601223168,2873,1003
679736210798047232,1925,725
679729593985699840,2003,756
679722016581222400,1546,428
679530280114372609,4406,1903
679527802031484928,2441,655
679511351870550016,3097,1151
679503373272485890,2934,1346
679475951516934144,1938,588
679462823135686656,29414,17106
679405845277462528,2193,1079
679158373988876288,19558,7288
679148763231985668,2570,940
679132435750195208,2730,1043
679111216690831360,5475,2329
679062614270468097,15591,7260
679047485189439488,2064,591
679001094530465792,2619,1103
678991772295516161,2088,1028
678969228704284672,1504,415
678800283649069056,2367,824
678798276842360832,3176,1037
678774928607469569,2587,825
678767140346941444,3252,1243
678764513869611008,1491,423
678755239630127104,6528,2949
678740035362037760,3423,1500
678708137298427904,5178,2207
678675843183484930,2620,1325
678643457146150913,1887,362
678446151570427904,3679,1383
678424312106393600,5027,2302
678410210315247616,3854,1621
678399652199309312,74047,28830
678396796259975168,1468,377
678389028614488064,1718,384
678380236862578688,2258,826
678341075375947776,1585,475
678334497360859136,1188,226
678278586130948096,10476,5532
678255464182861824,1463,332
678023323247357953,1754,344
678021115718029313,12458,5675
677961670166224897,3155,1533
677918531514703872,1229,367
677895101218201600,4417,1855
677716515794329600,2801,885
677700003327029250,3131,1301
677698403548192770,1124,291
677687604918272002,2276,763
677673981332312066,3050,1359
677662372920729601,1788,854
677644091929329666,1721,732
677573743309385728,1948,608
677565715327688705,1201,415
677557565589463040,2244,1030
677547928504967168,6365,3322
677530072887205888,974,206
677335745548390400,2779,1563
677334615166730240,1232,253
677331501395156992,992,212
677328882937298944,3359,1360
677314812125323265,1512,475
677301033169788928,1121,356
677269281705472000,1806,639
677228873407442944,3232,1477
677187300187611136,2505,816
676975532580409345,2544,957
676957860086095872,2043,727
676949632774234114,1195,353
676948236477857792,1975,782
676946864479084545,1586,330
676942428000112642,1891,674
676936541936185344,11701,4470
676916996760600576,2714,1630
676897532954456065,2065,652
676864501615042560,1909,633
676821958043033607,20869,13912
676819651066732545,1664,602
676811746707918848,1318,385
676776431406465024,4556,1813
676617503762681856,2630,858
676613908052996102,994,179
676606785097199616,1733,392
676603393314578432,1049,344
676593408224403456,4168,1909
676590572941893632,844,110
676588346097852417,2089,703
676582956622721024,1087,252
676575501977128964,2346,995
676533798876651520,1711,494
676496375194980353,1383,471
676470639084101634,10658,4205
676440007570247681,1574,595
676430933382295552,1272,305
676263575653122048,1901,487
676237365392908289,1098,253
676219687039057920,71447,27997
676215927814406144,1584,519
676191832485810177,2070,929
676146341966438401,1764,597
676121918416756736,1977,1035
676101918813499392,2597,1056
676098748976615425,2700,1257
676089483918516224,1191,393
675898130735476737,1458,512
675891555769696257,1940,772
675888385639251968,2137,845
675878199931371520,3802,1247
675870721063669760,1484,505
675853064436391936,2451,1144
675849018447167488,872,124
675845657354215424,2063,784
675822767435051008,1391,481
675820929667219457,963,209
675798442703122432,9388,3074
675781562965868544,1467,423
675740360753160193,1070,299
675710890956750848,1701,726
675707330206547968,1796,608
675706639471788032,588,86
675534494439489536,1673,365
675531475945709568,1078,335
675522403582218240,948,251
675517828909424640,1162,413
675501075957489664,15692,5267
675497103322386432,2843,1148
675489971617296384,1163,531
675483430902214656,1676,860
675432746517426176,1371,505
675372240448454658,1538,459
675362609739206656,951,197
675354435921575936,29635,14978
675349384339542016,3554,2018
675334060156301312,2502,1141
675166823650848770,3196,1391
675153376133427200,5640,2281
675149409102012420,3381,1518
675147105808306176,846,201
675146535592706048,1065,257
675145476954566656,1929,789
675135153782571009,1174,416
675113801096802304,1754,691
675111688094527488,872,214
675109292475830276,2535,1004
675047298674663426,937,276
675015141583413248,2444,1050
675006312288268288,879,202
675003128568291329,1402,407
674999807681908736,2003,964
674805413498527744,771,320
674800520222154752,2718,757
674793399141146624,2237,963
674790488185167872,996,219
674788554665512960,726,183
674781762103414784,1817,1054
674774481756377088,997,416
674767892831932416,1637,694
674764817387900928,704,202
674754018082705410,1230,386
674752233200820224,1314,404
674743008475090944,1263,471
674742531037511680,433,45
674739953134403584,977,330
674737130913071104,582,81
674690135443775488,1034,413
674670581682434048,1459,573
674664755118911488,818,206
674646392044941312,1291,430
674644256330530816,938,246
674638615994089473,1527,520
674632714662858753,1351,506
674606911342424069,844,87
674468880899788800,5611,1797
674447403907457024,962,315
674436901579923456,994,345
674422304705744896,1292,471
674416750885273600,615,118
674410619106390016,1077,405
674394782723014656,1347,495
674372068062928900,769,280
674330906434379776,512,67
674318007229923329,1263,456
674307341513269249,10216,6098
674291837063053312,13282,5185
674271431610523648,1408,650
674269164442398721,830,205
674265582246694913,1468,735
674262580978937856,1189,387
674255168825880576,1314,471
674082852460433408,686,145
674075285688614912,897,248
674063288070742018,5774,1922
674053186244734976,2972,1138
674051556661161984,1302,434
674045139690631169,1274,568
674042553264685056,639,111
674038233588723717,987,372
674036086168010753,767,181
674024893172875264,1595,1094
674019345211760640,1024,268
674014384960745472,1401,566
674008982932058114,1089,305
673956914389192708,1765,846
673919437611909120,1060,328
673906403526995968,2867,1450
673887867907739649,848,223
673716320723169284,2807,675
673715861853720576,3194,1826
673711475735838725,946,266
673709992831262724,759,238
673708611235921920,955,257
673707060090052608,989,348
673705679337693185,1130,361
673700254269775872,1287,505
673697980713705472,3537,1709
673689733134946305,1562,574
673688752737402881,1138,442
673686845050527744,1285,382
673680198160809984,1238,419
673662677122719744,1136,329
673656262056419329,654,202
673636718965334016,999,317
673612854080196609,1437,634
673583129559498752,1073,318
673580926094458881,744,241
673576835670777856,1240,492
673363615379013632,933,268
673359818736984064,1301,597
673355879178194945,1355,500
673352124999274496,1503,477
673350198937153538,691,185
673345638550134785,2245,1114
673343217010679808,868,237
673342308415348736,1148,496
673320132811366400,12068,6941
673317986296586240,787,218
673295268553605120,6782,2775
673270968295534593,964,316
673240798075449344,1287,620
673213039743795200,1991,732
673148804208660480,1503,552
672997845381865473,1763,634
672995267319328768,851,257
672988786805112832,881,254
672984142909456390,1124,475
672980819271634944,1634,895
672975131468300288,1510,788
672970152493887488,848,309
672968025906282496,1195,477
672964561327235073,1267,558
672902681409806336,1235,430
672898206762672129,801,364
672884426393653248,1377,737
672877615439593473,913,307
672834301050937345,1162,506
672828477930868736,1117,421
672640509974827008,879,276
672622327801233409,1158,424
672614745925664768,1098,515
672609152938721280,978,338
672604026190569472,979,342
672594978741354496,1185,535
672591762242805761,851,289
672591271085670400,647,160
672538107540070400,913,319
672523490734551040,556,147
672488522314567680,998,380
672482722825261057,996,521
672481316919734272,646,111
672475084225949696,1303,614
672466075045466113,1201,453
672272411274932228,5766,2955
672267570918129665,1322,543
672264251789176834,1017,290
672256522047614977,2540,1337
672254177670729728,1285,656
672248013293752320,1549,527
672245253877968896,613,134
672239279297454080,809,278
672231046314901505,1631,884
672222792075620352,708,176
672205392827572224,2002,1017
672169685991993344,910,321
672160042234327040,774,305
672139350159835138,1558,599
672125275208069120,2129,1000
672095186491711488,886,328
672082170312290304,842,322
672068090318987265,1148,444
671896809300709376,7678,3699
671891728106971137,1178,491
671882082306625538,3129,1227
671879137494245376,1261,583
671874878652489728,1113,483
671866342182637568,1005,423
671855973984772097,799,376
671789708968640512,6361,3027
671768281401958400,1063,437
671763349865160704,1500,787
671744970634719232,1217,671
671743150407421952,675,203
671735591348891648,1297,663
671729906628341761,7550,3835
671561002136281088,11459,6367
671550332464455680,814,184
671547767500775424,1212,501
671544874165002241,1740,895
671542985629241344,967,489
671538301157904385,837,338
671536543010570240,1047,348
671533943490011136,903,500
671528761649688577,746,219
671520732782923777,1230,459
671518598289059840,840,255
671511350426865664,1434,610
671504605491109889,6278,3151
671497587707535361,832,394
671488513339211776,886,418
671486386088865792,512,174
671485057807351808,681,198
671390180817915904,1285,661
671362598324076544,988,258
671357843010908160,350,133
671355857343524864,423,105
671347597085433856,839,374
671186162933985280,643,181
671182547775299584,982,290
671166507850801152,786,303
671163268581498880,1466,975
671159727754231808,315,70
671154572044468225,628,187
671151324042559489,591,130
671147085991960577,589,194
671141549288370177,1029,576
671138694582165504,826,347
671134062904504320,658,165
671122204919246848,3102,2203
671115716440031232,1222,681
671109016219725825,1020,383
670995969505435648,978,248
670842764863651840,22242,7639
670840546554966016,523,167
670838202509447168,990,603
670833812859932673,381,109
670832455012716544,649,187
670826280409919488,4899,3537
670823764196741120,679,162
670822709593571328,545,83
670815497391357952,2801,1334
670811965569282048,992,232
670807719151067136,1052,430
670804601705242624,1750,830
670803562457407488,307,79
670797304698376195,662,206
670792680469889025,737,239
670789397210615808,589,210
670786190031921152,535,171
670783437142401025,734,335
670782429121134593,1360,664
670780561024270336,704,251
670778058496974848,300,62
670764103623966721,964,376
670755717859713024,393,89
670733412878163972,852,452
670727704916926465,743,316
670717338665226240,1066,422
670704688707301377,689,322
670691627984359425,522,211
670679630144274432,670,245
670676092097810432,216,35
670668383499735048,9523,4365
670474236058800128,1343,637
670468609693655041,318,77
670465786746662913,863,476
670452855871037440,491,175
670449342516494336,1082,573
670444955656130560,6098,1749
670442337873600512,582,176
670435821946826752,945,445
670434127938719744,1265,565
670433248821026816,297,100
670428280563085312,1241,530
670427002554466305,468,142
670421925039075328,1153,555
670420569653809152,545,268
670417414769758208,506,286
670411370698022913,1802,777
670408998013820928,489,190
670403879788544000,378,131
670385711116361728,496,175
670374371102445568,675,238
670361874861563904,291,56
670338931251150849,379,96
670319130621435904,3497,1075
670303360680108032,388,109
670290420111441920,626,251
670093938074779648,919,282
670086499208155136,625,221
670079681849372674,1972,1065
670073503555706880,1394,685
670069087419133954,559,206
670061506722140161,670,290
670055038660800512,598,281
670046952931721218,577,153
670040295598354432,670,97
670037189829525505,530,241
670003130994700288,296,78
669993076832759809,290,70
669972011175813120,398,136
669970042633789440,272,44
669942763794931712,447,135
669926384437997569,341,81
669923323644657664,204,50
669753178989142016,713,344
669749430875258880,230,55
669684865554620416,453,75
669683899023405056,340,94
669682095984410625,313,116
669680153564442624,594,246
669661792646373376,720,369
669625907762618368,3147,1581
669603084620980224,858,317
669597912108789760,451,134
669583744538451968,1329,813
669573570759163904,392,121
669571471778410496,1416,892
669567591774625800,203,45
669564461267722241,339,105
669393256313184256,317,62
669375718304980992,1181,637
669371483794317312,440,148
669367896104181761,409,132
669363888236994561,559,202
669359674819481600,332,103
669354382627049472,2402,1099
669353438988365824,567,231
669351434509529089,383,159
669328503091937280,911,369
669327207240699904,500,102
669324657376567296,442,182
669216679721873412,1065,349
669214165781868544,387,135
669203728096960512,895,410
669037058363662336,582,268
669015743032369152,656,325
669006782128353280,516,210
669000397445533696,18840,5568
668994913074286592,391,194
668992363537309700,662,294
668989615043424256,598,288
668988183816871936,804,392
668986018524233728,484,140
668981893510119424,488,261
668979806671884288,709,295
668975677807423489,1163,503
668967877119254528,129,18
668960084974809088,622,212
668955713004314625,242,63
668932921458302977,229,50
668902994700836864,277,88
668892474547511297,357,128
668872652652679168,478,268
668852170888998912,411,139
668826086256599040,385,113
668815180734689280,501,227
668779399630725120,636,327
668655139528511488,479,192
668645506898350081,785,462
668643542311546881,792,450
668641109086707712,952,471
668636665813057536,926,436
668633411083464705,2481,1393
668631377374486528,627,283
668627278264475648,282,97
668625577880875008,332,112
668623201287675904,1255,655
668620235289837568,182,35
668614819948453888,548,274
668587383441514497,1487,931
668567822092664832,208,47
668544745690562560,453,198
668542336805281792,403,183
668537837512433665,226,61
668528771708952576,408,190
668507509523615744,282,88
668496999348633600,363,115
668484198282485761,373,209
668480044826800133,402,128
668466899341221888,778,444
668297328638447616,558,256
668291999406125056,213,28
668286279830867968,440,119
668274247790391296,729,198
668268907921326080,488,207
668256321989451776,1158,521
668248472370458624,845,411
668237644992782336,5498,2451
668226093875376128,251,85
668221241640230912,455,171
668204964695683073,494,173
668190681446379520,581,171
668171859951755264,428,162
668154635664932864,444,273
668142349051129856,512,241
668113020489474048,590,208
667937095915278337,1117,698
667924896115245057,264,96
667915453470232577,185,46
667911425562669056,433,248
667902449697558528,765,337
667886921285246976,1654,914
667885044254572545,735,403
667878741721415682,349,101
667873844930215936,556,345
667866724293877760,2736,906
667861340749471744,221,69
667832474953625600,257,55
667806454573760512,937,423
667801013445750784,286,82
667793409583771648,613,288
667782464991965184,365,210
667773195014021121,207,44
667766675769573376,379,187
667728196545200128,325,128
667724302356258817,427,272
667550904950915073,0,29
667550882905632768,0,26
667549055577362432,5148,1978
667546741521195010,303,109
667544320556335104,767,462
667538891197542400,176,58
667534815156183040,727,452
667530908589760512,414,208
667524857454854144,1515,975
667517642048163840,333,167
667509364010450944,6118,1871
667502640335572993,487,195
667495797102141441,459,232
667491009379606528,461,193
667470559035432960,225,85
667455448082227200,171,53
667453023279554560,281,75
667443425659232256,684,494
667437278097252352,399,203
667435689202614272,271,77
667405339315146752,417,197
667393430834667520,170,50
667369227918143488,329,145
667211855547486208,430,211
667200525029539841,548,230
667192066997374976,334,87
667188689915760640,647,335
667182792070062081,12645,5320
